geoid,timestep,boro_code,c_lat,c_lon,crashes,injury_count_t1,crashes_t1,prob_ped_injured_t1,injury_roll3,injury_roll5
4_28800,2016,4.0,40.679,-73.786,84.0,3.9999999999999956,90.0,0.0444444444444444,4.666666666666664,4.249999999999997
4_28900,2016,4.0,40.751,-73.892,98.0,7.0,112.0,0.0625,11.0,10.499999999999998
4_29100,2016,4.0,40.751,-73.895,207.0,9.999999999999998,187.0,0.053475935828877,5.999999999999993,5.499999999999993
4_29300,2016,4.0,40.752,-73.899,34.0,0.0,48.0,0.0,0.999999999999999,0.7499999999999992
4_29400,2016,4.0,40.671,-73.781,287.0,6.999999999999979,286.0,0.0244755244755244,8.333333333333313,7.749999999999983
4_29500,2016,4.0,40.756,-73.907,45.0,7.9999999999999964,87.0,0.0919540229885057,4.999999999999997,3.999999999999998
4_29700,2016,4.0,40.759,-73.903,89.0,3.9999999999999956,98.0,0.0408163265306122,3.3333333333333286,2.9999999999999964
4_29900,2016,4.0,40.764,-73.899,4.0,0.0,2.0,0.0,0.0,0.0
4_30600,2016,4.0,40.665,-73.78,382.0,8.999999999999996,532.0,0.0169172932330827,8.33333333333333,6.749999999999994
4_30902,2016,4.0,40.758,-73.896,89.0,4.999999999999998,106.0,0.0471698113207547,5.666666666666662,4.499999999999996
4_30903,2016,4.0,40.758,-73.89,82.0,3.9999999999999982,76.0,0.0526315789473684,6.0,5.0
4_30904,2016,4.0,40.764,-73.891,123.0,3.999999999999986,147.0,0.0272108843537414,3.6666666666666567,3.249999999999991
4_3100,2016,4.0,40.753,-73.934,80.0,2.9999999999999964,122.0,0.0245901639344262,4.999999999999995,4.4999999999999964
4_31700,2016,4.0,40.77,-73.893,82.0,4.999999999999998,138.0,0.036231884057971,2.9999999999999925,3.2499999999999942
4_3200,2016,4.0,40.687,-73.847,65.0,2.9999999999999925,105.0,0.0285714285714285,4.333333333333328,3.249999999999996
4_32000,2016,4.0,40.661,-73.765,354.0,7.999999999999998,367.0,0.0217983651226158,7.333333333333324,6.749999999999993
4_32700,2016,4.0,40.758,-73.885,77.0,2.0,64.0,0.03125,3.666666666666664,3.499999999999998
4_32800,2016,4.0,40.672,-73.756,51.0,2.0,47.0,0.0425531914893617,1.666666666666666,1.2499999999999996
4_32900,2016,4.0,40.764,-73.883,128.0,1.9999999999999938,112.0,0.0178571428571428,5.666666666666662,4.2499999999999964
4_3300,2016,4.0,40.754,-73.938,220.0,10.999999999999979,285.0,0.0385964912280701,10.666666666666648,9.249999999999982
4_33000,2016,4.0,40.67,-73.764,129.0,5.999999999999999,102.0,0.0588235294117647,3.6666666666666656,3.4999999999999982
4_33100,2016,4.0,40.774,-73.874,8.0,0.0,7.0,0.0,0.0,0.0
4_33401,2016,4.0,40.679,-73.767,91.0,2.9999999999999925,94.0,0.0319148936170212,2.9999999999999942,2.9999999999999956
4_33402,2016,4.0,40.675,-73.772,132.0,6.999999999999994,113.0,0.0619469026548672,7.666666666666662,6.2499999999999964
4_33700,2016,4.0,40.759,-73.883,46.0,0.0,42.0,0.0,2.3333333333333326,2.749999999999999
4_33900,2016,4.0,40.759,-73.88,23.0,0.9999999999999996,28.0,0.0357142857142857,0.9999999999999999,0.7499999999999999
4_3400,2016,4.0,40.685,-73.858,53.0,1.9999999999999967,58.0,0.0344827586206896,2.3333333333333317,2.2499999999999987
4_34700,2016,4.0,40.767,-73.879,83.0,0.9999999999999943,88.0,0.0113636363636363,2.33333333333333,2.2499999999999973
4_35100,2016,4.0,40.759,-73.877,36.0,0.0,47.0,0.0,1.333333333333332,1.4999999999999987
4_35200,2016,4.0,40.679,-73.758,103.0,2.9999999999999947,102.0,0.0294117647058823,3.999999999999996,3.2499999999999964
4_35300,2016,4.0,40.76,-73.874,60.0,1.9999999999999953,81.0,0.0246913580246913,4.9999999999999964,4.4999999999999964
4_35700,2016,4.0,40.768,-73.871,137.0,3.0,153.0,0.0196078431372549,4.333333333333332,3.749999999999999
4_35800,2016,4.0,40.676,-73.751,124.0,5.0,118.0,0.0423728813559322,3.333333333333332,3.2499999999999982
4_3600,2016,4.0,40.684,-73.857,36.0,0.0,38.0,0.0,0.3333333333333333,0.9999999999999997
4_36100,2016,4.0,40.761,-73.872,60.0,2.999999999999997,41.0,0.073170731707317,3.333333333333331,2.9999999999999982
4_36300,2016,4.0,40.76,-73.869,35.0,3.999999999999997,35.0,0.1142857142857142,4.333333333333332,3.7499999999999987
4_36500,2016,4.0,40.76,-73.866,68.0,0.0,67.0,0.0,2.9999999999999982,2.499999999999998
4_36600,2016,4.0,40.686,-73.763,81.0,6.0,79.0,0.0759493670886076,4.9999999999999964,3.9999999999999973
4_36700,2016,4.0,40.763,-73.868,37.0,0.9999999999999996,38.0,0.0263157894736842,1.6666666666666659,1.2499999999999993
4_36800,2016,4.0,40.685,-73.766,25.0,0.0,32.0,0.0,0.3333333333333332,0.2499999999999999
4_3700,2016,4.0,40.762,-73.944,12.0,0.0,23.0,0.0,0.0,0.0
4_37100,2016,4.0,40.764,-73.864,12.0,0.0,20.0,0.0,0.0,0.0
4_37300,2016,4.0,40.76,-73.86,95.0,3.999999999999996,93.0,0.043010752688172,4.666666666666662,3.7499999999999956
4_37500,2016,4.0,40.751,-73.87,68.0,8.0,73.0,0.1095890410958904,9.666666666666664,8.999999999999998
4_37600,2016,4.0,40.688,-73.754,63.0,1.9999999999999978,49.0,0.0408163265306122,1.3333333333333324,0.9999999999999992
4_37700,2016,4.0,40.756,-73.869,82.0,1.0,80.0,0.0125,3.999999999999997,3.749999999999998
4_37900,2016,4.0,40.755,-73.864,45.0,7.0,52.0,0.1346153846153846,6.999999999999997,5.749999999999998
4_3800,2016,4.0,40.685,-73.847,66.0,1.9999999999999964,55.0,0.0363636363636363,4.999999999999997,3.7499999999999982
4_38100,2016,4.0,40.756,-73.858,104.0,2.9999999999999947,119.0,0.0252100840336134,3.3333333333333273,2.7499999999999956
4_38301,2016,4.0,40.761,-73.841,46.0,1.9999999999999984,35.0,0.0571428571428571,1.9999999999999982,1.4999999999999987
4_38302,2016,4.0,40.741,-73.841,186.0,1.9999999999999998,153.0,0.0130718954248366,4.3333333333333295,3.4999999999999956
4_38400,2016,4.0,40.693,-73.748,72.0,2.999999999999997,81.0,0.037037037037037,4.33333333333333,4.249999999999998
4_3900,2016,4.0,40.763,-73.941,19.0,1.9999999999999998,34.0,0.0588235294117647,1.6666666666666663,1.4999999999999998
4_39400,2016,4.0,40.69,-73.759,89.0,0.9999999999999937,81.0,0.0123456790123456,2.999999999999996,2.999999999999996
4_39800,2016,4.0,40.695,-73.765,24.0,0.9999999999999997,42.0,0.0238095238095238,2.333333333333332,1.9999999999999991
4_39900,2016,4.0,40.752,-73.854,57.0,2.0,80.0,0.025,1.999999999999998,1.9999999999999984
4_400,2016,4.0,40.69,-73.865,35.0,0.9999999999999956,55.0,0.0181818181818181,1.9999999999999962,2.249999999999997
4_40000,2016,4.0,40.698,-73.765,45.0,0.0,34.0,0.0,0.666666666666666,0.4999999999999995
4_4001,2016,4.0,40.683,-73.846,65.0,0.9999999999999937,81.0,0.0123456790123456,1.6666666666666643,1.2499999999999982
4_4002,2016,4.0,40.682,-73.843,93.0,0.9999999999999936,108.0,0.0092592592592592,3.6666666666666607,3.249999999999995
4_40100,2016,4.0,40.751,-73.857,48.0,3.9999999999999982,56.0,0.0714285714285714,3.6666666666666656,3.249999999999999
4_40200,2016,4.0,40.7,-73.769,16.0,1.9999999999999978,31.0,0.064516129032258,1.3333333333333321,1.749999999999999
4_40300,2016,4.0,40.751,-73.86,60.0,3.0,50.0,0.06,5.333333333333333,4.0
4_40400,2016,4.0,40.705,-73.771,55.0,0.0,48.0,0.0,0.3333333333333332,0.4999999999999998
4_40500,2016,4.0,40.75,-73.863,64.0,0.0,45.0,0.0,4.999999999999999,3.9999999999999987
4_40700,2016,4.0,40.75,-73.866,75.0,8.999999999999996,65.0,0.1384615384615384,7.333333333333331,6.249999999999998
4_40900,2016,4.0,40.75,-73.868,49.0,5.999999999999998,45.0,0.1333333333333333,4.999999999999999,4.749999999999998
4_41100,2016,4.0,40.744,-73.865,36.0,2.0,47.0,0.0425531914893617,3.6666666666666656,2.999999999999999
4_41300,2016,4.0,40.745,-73.861,32.0,0.999999999999999,41.0,0.024390243902439,3.3333333333333326,2.7499999999999996
4_41400,2016,4.0,40.7,-73.781,40.0,0.9999999999999989,30.0,0.0333333333333333,0.666666666666666,0.49999999999999944
4_41500,2016,4.0,40.747,-73.857,39.0,0.0,46.0,0.0,0.6666666666666653,1.7499999999999984
4_4200,2016,4.0,40.682,-73.858,48.0,1.9999999999999984,35.0,0.0571428571428571,0.9999999999999986,1.499999999999999
4_42400,2016,4.0,40.695,-73.772,15.0,0.9999999999999989,18.0,0.0555555555555555,0.9999999999999991,0.7499999999999993
4_42600,2016,4.0,40.689,-73.77,37.0,3.0,60.0,0.05,1.999999999999999,1.7499999999999991
4_42700,2016,4.0,40.744,-73.854,39.0,1.9999999999999993,42.0,0.0476190476190476,1.3333333333333324,1.2499999999999991
4_4300,2016,4.0,40.761,-73.938,45.0,0.9999999999999989,49.0,0.0204081632653061,2.6666666666666647,2.2499999999999982
4_43200,2016,4.0,40.691,-73.776,55.0,6.0,73.0,0.0821917808219178,3.6666666666666647,3.4999999999999982
4_43400,2016,4.0,40.696,-73.779,26.0,0.9999999999999997,23.0,0.0434782608695652,1.333333333333333,0.9999999999999998
4_43701,2016,4.0,40.739,-73.851,63.0,0.0,47.0,0.0,0.333333333333333,0.49999999999999967
4_43702,2016,4.0,40.738,-73.857,59.0,3.9999999999999982,38.0,0.1052631578947368,1.9999999999999991,2.499999999999999
4_43900,2016,4.0,40.742,-73.856,51.0,4.999999999999997,47.0,0.1063829787234042,3.999999999999998,3.7499999999999982
4_44000,2016,4.0,40.703,-73.785,73.0,4.999999999999999,85.0,0.0588235294117647,4.333333333333331,4.499999999999998
4_4401,2016,4.0,40.677,-73.859,78.0,2.999999999999997,74.0,0.0405405405405405,3.6666666666666643,2.7499999999999982
4_44301,2016,4.0,40.741,-73.859,22.0,1.9999999999999991,38.0,0.0526315789473684,1.666666666666665,1.4999999999999987
4_44302,2016,4.0,40.74,-73.864,45.0,4.999999999999997,52.0,0.0961538461538461,5.333333333333332,4.499999999999998
4_44400,2016,4.0,40.706,-73.782,172.0,13.999999999999982,195.0,0.0717948717948717,11.333333333333323,9.749999999999993
4_44601,2016,4.0,40.705,-73.798,139.0,16.99999999999999,194.0,0.0876288659793814,27.333333333333325,22.999999999999993
4_44602,2016,4.0,40.708,-73.8,55.0,7.0,56.0,0.125,7.999999999999997,6.999999999999998
4_44800,2016,4.0,40.711,-73.803,24.0,0.0,13.0,0.0,0.6666666666666664,0.7499999999999998
4_4500,2016,4.0,40.765,-73.934,56.0,9.0,71.0,0.1267605633802817,8.999999999999998,7.999999999999998
4_45000,2016,4.0,40.714,-73.805,22.0,0.9999999999999997,23.0,0.0434782608695652,1.666666666666666,1.4999999999999996
4_45200,2016,4.0,40.715,-73.8,11.0,0.9999999999999989,18.0,0.0555555555555555,1.3333333333333328,1.7499999999999996
4_45400,2016,4.0,40.713,-73.796,95.0,2.999999999999991,113.0,0.0265486725663716,4.999999999999994,5.249999999999995
4_45500,2016,4.0,40.736,-73.862,34.0,3.0,31.0,0.0967741935483871,3.666666666666666,2.7499999999999996
4_45600,2016,4.0,40.717,-73.794,10.0,0.9999999999999988,22.0,0.0454545454545454,0.666666666666666,0.49999999999999944
4_45700,2016,4.0,40.738,-73.87,28.0,1.0,20.0,0.05,2.3333333333333317,2.2499999999999987
4_45800,2016,4.0,40.715,-73.791,60.0,4.999999999999996,56.0,0.0892857142857142,6.999999999999997,6.749999999999998
4_45900,2016,4.0,40.74,-73.871,18.0,0.0,27.0,0.0,0.3333333333333328,0.4999999999999996
4_46000,2016,4.0,40.708,-73.793,85.0,11.999999999999991,136.0,0.088235294117647,13.666666666666663,11.499999999999996
4_46100,2016,4.0,40.742,-73.871,31.0,0.9999999999999976,35.0,0.0285714285714285,1.999999999999998,2.2499999999999982
4_46200,2016,4.0,40.71,-73.788,65.0,3.999999999999998,75.0,0.0533333333333333,4.999999999999996,4.2499999999999964
4_46300,2016,4.0,40.744,-73.871,42.0,2.9999999999999987,42.0,0.0714285714285714,2.3333333333333317,1.749999999999999
4_46400,2016,4.0,40.717,-73.787,18.0,0.0,13.0,0.0,0.0,0.0
4_46500,2016,4.0,40.747,-73.87,29.0,1.0,32.0,0.03125,0.6666666666666661,0.7499999999999993
4_46600,2016,4.0,40.714,-73.785,77.0,1.9999999999999978,62.0,0.032258064516129,2.666666666666666,2.4999999999999996
4_46700,2016,4.0,40.745,-73.875,35.0,2.999999999999997,41.0,0.073170731707317,2.9999999999999982,2.7499999999999987
4_46800,2016,4.0,40.71,-73.782,82.0,5.999999999999992,97.0,0.0618556701030927,8.66666666666666,8.249999999999996
4_46900,2016,4.0,40.745,-73.877,52.0,9.999999999999996,56.0,0.1785714285714285,8.666666666666666,6.999999999999999
4_4700,2016,4.0,40.76,-73.933,24.0,6.999999999999996,60.0,0.1166666666666666,6.666666666666664,5.249999999999998
4_47000,2016,4.0,40.711,-73.777,44.0,0.9999999999999953,63.0,0.0158730158730158,2.33333333333333,1.9999999999999976
4_47100,2016,4.0,40.741,-73.877,30.0,4.999999999999998,46.0,0.108695652173913,6.666666666666665,5.999999999999998
4_47200,2016,4.0,40.718,-73.779,44.0,3.0,48.0,0.0625,1.999999999999999,1.9999999999999991
4_47300,2016,4.0,40.737,-73.876,88.0,7.999999999999991,144.0,0.0555555555555555,11.333333333333329,9.499999999999995
4_47500,2016,4.0,40.734,-73.875,138.0,7.0,175.0,0.04,8.999999999999991,8.249999999999991
4_47600,2016,4.0,40.722,-73.771,25.0,0.0,24.0,0.0,0.0,0.0
4_47800,2016,4.0,40.72,-73.766,82.0,9.999999999999998,82.0,0.1219512195121951,8.33333333333333,6.749999999999997
4_47900,2016,4.0,40.735,-73.884,58.0,6.999999999999993,85.0,0.0823529411764705,5.666666666666661,4.999999999999995
4_48000,2016,4.0,40.713,-73.773,71.0,0.0,109.0,0.0,0.999999999999999,1.2499999999999991
4_48100,2016,4.0,40.742,-73.885,28.0,1.9999999999999978,31.0,0.064516129032258,2.3333333333333317,1.9999999999999982
4_48200,2016,4.0,40.715,-73.768,23.0,1.9999999999999993,26.0,0.0769230769230769,1.666666666666666,1.4999999999999993
4_48300,2016,4.0,40.742,-73.893,34.0,3.0,40.0,0.075,1.6666666666666659,1.4999999999999991
4_48400,2016,4.0,40.716,-73.76,52.0,3.9999999999999982,76.0,0.0526315789473684,3.9999999999999964,3.2499999999999973
4_48500,2016,4.0,40.74,-73.885,107.0,1.9999999999999976,122.0,0.0163934426229508,5.333333333333326,4.749999999999994
4_48900,2016,4.0,40.737,-73.892,36.0,1.999999999999998,41.0,0.048780487804878,1.666666666666665,1.4999999999999987
4_49200,2016,4.0,40.723,-73.758,104.0,2.9999999999999973,118.0,0.0254237288135593,3.666666666666661,2.999999999999996
4_49301,2016,4.0,40.732,-73.894,14.0,0.0,19.0,0.0,0.0,0.0
4_49302,2016,4.0,40.728,-73.892,49.0,1.9999999999999942,77.0,0.0259740259740259,6.333333333333329,4.9999999999999964
4_49500,2016,4.0,40.725,-73.89,14.0,1.0,20.0,0.05,0.3333333333333333,0.25
4_49600,2016,4.0,40.717,-73.753,71.0,0.0,85.0,0.0,0.6666666666666647,0.7499999999999982
4_49700,2016,4.0,40.732,-73.89,11.0,0.9999999999999999,11.0,0.0909090909090909,0.3333333333333333,0.24999999999999997
4_49900,2016,4.0,40.731,-73.883,49.0,8.0,53.0,0.1509433962264151,5.666666666666664,4.999999999999998
4_5000,2016,4.0,40.678,-73.855,10.0,1.0,8.0,0.125,0.6666666666666665,0.7499999999999999
4_50000,2016,4.0,40.712,-73.764,72.0,8.999999999999995,104.0,0.0865384615384615,7.333333333333329,6.249999999999996
4_50201,2016,4.0,40.709,-73.765,17.0,0.9999999999999989,18.0,0.0555555555555555,0.666666666666666,0.49999999999999944
4_50202,2016,4.0,40.71,-73.759,20.0,0.0,20.0,0.0,0.3333333333333332,0.24999999999999992
4_50400,2016,4.0,40.705,-73.764,9.0,1.9999999999999993,26.0,0.0769230769230769,1.333333333333333,1.2499999999999998
4_50500,2016,4.0,40.729,-73.875,3.0,0.0,5.0,0.0,0.0,0.0
4_50600,2016,4.0,40.706,-73.76,10.0,0.0,15.0,0.0,0.0,0.0
4_50700,2016,4.0,40.727,-73.882,28.0,1.9999999999999993,46.0,0.0434782608695652,1.3333333333333324,0.9999999999999993
4_50800,2016,4.0,40.707,-73.755,10.0,1.0,16.0,0.0625,0.6666666666666665,0.7499999999999999
4_5100,2016,4.0,40.756,-73.932,50.0,2.999999999999995,77.0,0.0389610389610389,1.9999999999999971,1.7499999999999978
4_51000,2016,4.0,40.71,-73.754,28.0,0.0,20.0,0.0,0.3333333333333332,0.2499999999999999
4_51100,2016,4.0,40.727,-73.9,49.0,1.9999999999999967,39.0,0.0512820512820512,2.3333333333333317,1.7499999999999987
4_51200,2016,4.0,40.71,-73.75,73.0,4.999999999999998,79.0,0.0632911392405063,4.666666666666663,3.7499999999999964
4_51300,2016,4.0,40.732,-73.898,20.0,0.9999999999999997,23.0,0.0434782608695652,0.3333333333333332,0.4999999999999999
4_51500,2016,4.0,40.731,-73.901,16.0,0.9999999999999997,21.0,0.0476190476190476,1.3333333333333333,0.9999999999999999
4_51600,2016,4.0,40.703,-73.747,32.0,0.0,28.0,0.0,0.333333333333333,0.24999999999999972
4_51700,2016,4.0,40.725,-73.9,71.0,2.0,80.0,0.025,2.999999999999997,2.7499999999999973
4_51800,2016,4.0,40.702,-73.752,23.0,0.9999999999999984,26.0,0.0384615384615384,0.9999999999999988,1.2499999999999991
4_5200,2016,4.0,40.681,-73.855,14.0,0.0,14.0,0.0,0.333333333333333,0.4999999999999998
4_52000,2016,4.0,40.701,-73.755,25.0,0.9999999999999996,19.0,0.0526315789473684,0.666666666666666,0.4999999999999995
4_52100,2016,4.0,40.721,-73.902,51.0,1.9999999999999978,62.0,0.032258064516129,2.999999999999997,2.999999999999998
4_52200,2016,4.0,40.7,-73.757,27.0,1.9999999999999998,33.0,0.0606060606060606,2.666666666666666,1.9999999999999996
4_52400,2016,4.0,40.701,-73.762,16.0,2.9999999999999987,19.0,0.1578947368421052,1.9999999999999993,1.7499999999999996
4_52500,2016,4.0,40.719,-73.907,25.0,0.0,26.0,0.0,0.0,0.0
4_52600,2016,4.0,40.697,-73.76,31.0,2.999999999999997,37.0,0.081081081081081,1.999999999999999,1.749999999999999
4_52800,2016,4.0,40.694,-73.759,53.0,3.999999999999995,61.0,0.0655737704918032,5.666666666666662,4.2499999999999964
4_5300,2016,4.0,40.76,-73.929,42.0,6.9999999999999964,78.0,0.0897435897435897,7.333333333333331,6.499999999999998
4_53000,2016,4.0,40.696,-73.753,32.0,3.0,24.0,0.125,1.0,1.25
4_53100,2016,4.0,40.723,-73.908,89.0,0.0,106.0,0.0,0.6666666666666653,0.999999999999998
4_53200,2016,4.0,40.7,-73.749,45.0,3.9999999999999982,55.0,0.0727272727272727,1.999999999999999,1.7499999999999991
4_53401,2016,4.0,40.7,-73.744,59.0,0.0,55.0,0.0,2.333333333333333,1.7499999999999998
4_53500,2016,4.0,40.716,-73.916,72.0,1.9999999999999951,70.0,0.0285714285714285,2.333333333333331,1.7499999999999982
4_53601,2016,4.0,40.707,-73.746,32.0,1.0,25.0,0.04,0.6666666666666666,0.5
4_53800,2016,4.0,40.706,-73.743,13.0,0.0,8.0,0.0,0.0,0.0
4_53900,2016,4.0,40.711,-73.917,87.0,1.999999999999998,108.0,0.0185185185185185,2.999999999999998,2.749999999999998
4_5400,2016,4.0,40.679,-73.849,104.0,6.999999999999991,129.0,0.0542635658914728,7.999999999999992,7.499999999999992
4_54000,2016,4.0,40.713,-73.743,148.0,7.0,148.0,0.0472972972972973,6.999999999999997,5.499999999999998
4_54200,2016,4.0,40.719,-73.746,71.0,0.0,72.0,0.0,1.6666666666666636,1.2499999999999978
4_54500,2016,4.0,40.706,-73.913,20.0,0.0,23.0,0.0,0.6666666666666657,0.4999999999999993
4_54700,2016,4.0,40.704,-73.91,42.0,0.9999999999999989,31.0,0.032258064516129,2.3333333333333317,1.749999999999999
4_54800,2016,4.0,40.723,-73.751,42.0,2.999999999999998,29.0,0.1034482758620689,2.333333333333332,1.9999999999999991
4_54900,2016,4.0,40.702,-73.908,51.0,3.9999999999999982,56.0,0.0714285714285714,4.33333333333333,3.999999999999998
4_5500,2016,4.0,40.754,-73.928,51.0,2.999999999999997,62.0,0.0483870967741935,3.333333333333331,2.4999999999999982
4_55100,2016,4.0,40.702,-73.904,50.0,4.999999999999998,53.0,0.0943396226415094,5.666666666666664,4.499999999999998
4_55200,2016,4.0,40.728,-73.75,127.0,5.999999999999998,133.0,0.0451127819548872,7.999999999999996,7.4999999999999964
4_55300,2016,4.0,40.699,-73.907,64.0,0.9999999999999961,67.0,0.0149253731343283,4.999999999999996,5.749999999999997
4_55400,2016,4.0,40.728,-73.74,16.0,0.0,18.0,0.0,0.333333333333333,0.49999999999999967
4_55500,2016,4.0,40.697,-73.903,26.0,2.999999999999999,39.0,0.0769230769230769,2.333333333333333,2.2499999999999996
4_55600,2016,4.0,40.726,-73.745,17.0,0.9999999999999989,30.0,0.0333333333333333,0.333333333333333,0.24999999999999972
4_55700,2016,4.0,40.699,-73.898,60.0,4.999999999999999,98.0,0.0510204081632653,4.999999999999997,4.749999999999997
4_55800,2016,4.0,40.723,-73.742,21.0,0.0,19.0,0.0,0.3333333333333333,0.25
4_55900,2016,4.0,40.694,-73.902,40.0,0.9999999999999997,42.0,0.0238095238095238,1.3333333333333321,1.4999999999999991
4_56000,2016,4.0,40.725,-73.737,21.0,0.9999999999999982,34.0,0.0294117647058823,1.3333333333333324,1.7499999999999991
4_56100,2016,4.0,40.693,-73.885,43.0,0.0,61.0,0.0,0.3333333333333333,0.25
4_56200,2016,4.0,40.725,-73.733,9.0,0.0,5.0,0.0,0.0,0.0
4_56400,2016,4.0,40.722,-73.733,23.0,1.0,25.0,0.04,1.3333333333333328,1.2499999999999996
4_56500,2016,4.0,40.694,-73.897,38.0,2.9999999999999996,51.0,0.0588235294117647,1.9999999999999976,1.9999999999999976
4_56600,2016,4.0,40.72,-73.738,26.0,0.9999999999999996,28.0,0.0357142857142857,2.666666666666666,2.2499999999999996
4_56700,2016,4.0,40.697,-73.892,41.0,0.9999999999999972,36.0,0.0277777777777777,0.6666666666666656,0.4999999999999992
4_56800,2016,4.0,40.716,-73.734,198.0,10.999999999999988,246.0,0.0447154471544715,8.666666666666655,7.749999999999989
4_5700,2016,4.0,40.757,-73.926,64.0,7.999999999999997,84.0,0.0952380952380952,6.3333333333333295,5.249999999999997
4_57700,2016,4.0,40.7,-73.891,58.0,2.9999999999999987,57.0,0.0526315789473684,1.9999999999999982,1.7499999999999987
4_57900,2016,4.0,40.703,-73.89,8.0,0.0,13.0,0.0,1.333333333333333,1.4999999999999998
4_5800,2016,4.0,40.674,-73.849,87.0,4.999999999999997,86.0,0.0581395348837209,3.999999999999998,3.2499999999999982
4_58000,2016,4.0,40.707,-73.731,38.0,0.9999999999999956,55.0,0.0181818181818181,1.3333333333333317,1.2499999999999984
4_58100,2016,4.0,40.704,-73.894,32.0,1.999999999999998,41.0,0.048780487804878,2.3333333333333326,1.9999999999999991
4_58200,2016,4.0,40.707,-73.738,51.0,3.9999999999999982,57.0,0.0701754385964912,2.333333333333332,2.249999999999999
4_58300,2016,4.0,40.702,-73.898,49.0,8.0,89.0,0.0898876404494382,5.3333333333333295,4.2499999999999964
4_58500,2016,4.0,40.704,-73.899,42.0,2.0,51.0,0.0392156862745098,2.666666666666666,2.999999999999999
4_58700,2016,4.0,40.707,-73.9,21.0,0.0,43.0,0.0,0.3333333333333333,1.0
4_58900,2016,4.0,40.706,-73.905,29.0,0.9999999999999996,38.0,0.0263157894736842,2.6666666666666656,1.9999999999999993
4_5900,2016,4.0,40.76,-73.924,41.0,3.9999999999999947,63.0,0.0634920634920634,2.6666666666666647,2.2499999999999982
4_59000,2016,4.0,40.701,-73.737,9.0,0.0,21.0,0.0,0.3333333333333332,0.2499999999999999
4_59100,2016,4.0,40.708,-73.91,53.0,6.9999999999999964,59.0,0.1186440677966101,3.666666666666664,3.4999999999999973
4_59200,2016,4.0,40.701,-73.73,19.0,0.9999999999999988,22.0,0.0454545454545454,0.3333333333333329,0.2499999999999997
4_59300,2016,4.0,40.71,-73.903,34.0,0.9999999999999984,24.0,0.0416666666666666,0.999999999999999,0.7499999999999992
4_59400,2016,4.0,40.698,-73.731,13.0,0.9999999999999996,19.0,0.0526315789473684,0.3333333333333332,0.4999999999999996
4_59500,2016,4.0,40.714,-73.908,92.0,9.999999999999993,127.0,0.0787401574803149,5.666666666666662,5.2499999999999964
4_59600,2016,4.0,40.697,-73.737,29.0,0.999999999999999,27.0,0.037037037037037,0.9999999999999994,1.2499999999999993
4_59800,2016,4.0,40.698,-73.741,30.0,1.9999999999999993,26.0,0.0769230769230769,1.6666666666666663,1.4999999999999996
4_59900,2016,4.0,40.717,-73.902,14.0,1.0,9.0,0.1111111111111111,0.3333333333333333,0.25
4_600,2016,4.0,40.686,-73.864,47.0,1.0,64.0,0.015625,2.6666666666666656,2.7499999999999987
4_60000,2016,4.0,40.695,-73.733,24.0,0.0,17.0,0.0,0.3333333333333333,0.24999999999999997
4_60100,2016,4.0,40.715,-73.902,32.0,3.0,50.0,0.06,2.3333333333333326,2.249999999999999
4_60300,2016,4.0,40.714,-73.899,79.0,4.0,102.0,0.0392156862745098,2.3333333333333317,2.4999999999999987
4_60600,2016,4.0,40.692,-73.735,27.0,0.9999999999999996,28.0,0.0357142857142857,1.9999999999999993,1.4999999999999996
4_60701,2016,4.0,40.717,-73.894,9.0,0.0,10.0,0.0,0.0,0.25
4_60800,2016,4.0,40.694,-73.741,44.0,2.0,51.0,0.0392156862745098,1.6666666666666652,1.4999999999999987
4_6100,2016,4.0,40.762,-73.922,73.0,8.999999999999993,112.0,0.0803571428571428,10.666666666666663,10.249999999999995
4_61000,2016,4.0,40.69,-73.743,17.0,0.9999999999999983,29.0,0.0344827586206896,0.6666666666666657,0.4999999999999993
4_61200,2016,4.0,40.688,-73.737,15.0,0.0,16.0,0.0,0.6666666666666662,0.7499999999999997
4_61301,2016,4.0,40.709,-73.893,107.0,3.9999999999999893,127.0,0.0314960629921259,6.999999999999989,6.249999999999991
4_61302,2016,4.0,40.709,-73.883,32.0,0.9999999999999976,47.0,0.0212765957446808,0.9999999999999988,0.9999999999999989
4_61400,2016,4.0,40.686,-73.73,24.0,2.0,20.0,0.1,0.6666666666666666,0.7499999999999999
4_61601,2016,4.0,40.682,-73.732,22.0,0.0,25.0,0.0,0.0,0.24999999999999992
4_61602,2016,4.0,40.678,-73.729,55.0,0.999999999999994,70.0,0.0142857142857142,1.9999999999999947,1.499999999999996
4_61800,2016,4.0,40.677,-73.736,75.0,2.999999999999997,90.0,0.0333333333333333,2.6666666666666647,2.4999999999999987
4_61900,2016,4.0,40.71,-73.877,18.0,0.0,34.0,0.0,0.3333333333333333,0.4999999999999999
4_62000,2016,4.0,40.681,-73.738,12.0,0.0,19.0,0.0,0.0,0.0
4_6201,2016,4.0,40.667,-73.847,34.0,2.999999999999999,39.0,0.0769230769230769,3.3333333333333326,2.4999999999999996
4_6202,2016,4.0,40.666,-73.855,118.0,2.9999999999999916,108.0,0.0277777777777777,2.6666666666666634,1.9999999999999976
4_62100,2016,4.0,40.71,-73.873,59.0,1.9999999999999991,76.0,0.0263157894736842,1.9999999999999967,1.7499999999999971
